age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
48,8.0,1,2.0,1,1559,1,1,1.0,4,2,130,2,-1,0,0.0,1
46,1.0,1,3.0,2,549,1,1,1.0,21,8,87,8,-1,0,0.0,1
52,2.0,1,2.0,1,230,2,2,1.0,21,11,89,4,-1,0,0.0,1
37,4.0,0,1.0,1,0,1,1,0.0,5,6,39,1,-1,0,0.0,1
49,4.0,2,1.0,1,0,2,1,1.0,29,7,468,2,-1,0,0.0,1
41,2.0,0,3.0,1,159,1,1,1.0,18,11,164,1,-1,0,0.0,1
26,7.0,0,2.0,1,2158,2,2,2.0,5,6,227,1,-1,0,0.0,1
35,2.0,1,2.0,1,0,1,1,1.0,11,7,271,2,-1,0,0.0,1
43,1.0,1,3.0,1,46,1,1,1.0,27,8,63,8,-1,0,0.0,1
52,6.0,1,2.0,1,2851,1,2,2.0,2,2,35,1,-1,0,0.0,1
37,4.0,1,1.0,1,4997,1,1,0.0,9,6,172,2,-1,0,0.0,1
41,3.0,2,3.0,2,0,2,1,1.0,19,11,21,10,-1,0,0.0,1
30,1.0,1,3.0,1,1022,2,1,1.0,18,5,97,2,298,1,1.0,1
34,1.0,1,3.0,1,201,1,1,2.0,4,5,21,5,-1,0,0.0,1
35,4.0,1,1.0,1,623,2,1,1.0,6,5,97,2,-1,0,0.0,1
31,4.0,1,2.0,1,0,1,1,2.0,23,7,36,1,-1,0,0.0,1
36,1.0,0,3.0,1,678,1,2,0.0,4,7,85,3,-1,0,0.0,1
36,4.0,1,1.0,1,347,1,1,1.0,4,2,167,2,-1,0,0.0,1
29,2.0,1,3.0,1,4557,1,1,1.0,28,1,103,2,-1,0,0.0,1
56,10.0,1,1.0,1,605,1,1,1.0,19,8,207,6,-1,0,0.0,1
32,6.0,1,2.0,1,205,1,1,1.0,18,7,197,3,-1,0,0.0,1
30,1.0,1,3.0,1,805,1,1,1.0,10,8,134,3,194,1,1.0,1
39,2.0,0,3.0,1,-41,1,2,1.0,25,8,40,15,-1,0,0.0,1
42,6.0,2,2.0,1,23,1,2,0.0,27,6,397,1,-1,0,0.0,1
58,6.0,1,2.0,1,2777,2,1,2.0,2,11,214,3,-1,0,0.0,1
25,3.0,1,3.0,1,37,2,2,0.0,8,5,453,2,-1,0,0.0,1
29,4.0,2,2.0,1,291,2,1,1.0,20,4,405,2,-1,0,0.0,1
34,2.0,0,2.0,1,-269,2,1,0.0,17,6,102,3,-1,0,0.0,1
28,4.0,1,2.0,1,2,2,1,0.0,29,5,750,2,-1,0,0.0,1
26,8.0,1,2.0,2,254,2,2,1.0,25,7,335,1,-1,0,0.0,1
53,2.0,1,2.0,1,529,2,1,1.0,28,1,558,1,-1,0,0.0,1
35,4.0,1,2.0,1,913,2,1,1.0,17,4,738,2,-1,0,0.0,1
42,10.0,1,1.0,1,4279,2,1,1.0,5,2,97,1,198,1,1.0,1
32,9.0,0,3.0,1,336,2,1,0.0,8,5,139,1,-1,0,0.0,1
46,8.0,2,3.0,1,926,2,1,1.0,1,4,463,1,133,3,1.0,1
27,1.0,1,3.0,1,4909,1,2,1.0,17,7,159,3,-1,0,0.0,1
28,4.0,1,1.0,1,0,1,1,0.0,14,5,17,24,-1,0,0.0,1
38,3.0,1,2.0,1,-272,1,2,0.0,17,6,143,2,-1,0,0.0,1
32,1.0,1,3.0,1,3154,1,1,1.0,20,4,96,2,150,2,1.0,1
42,2.0,1,2.0,1,473,2,1,1.0,7,7,216,5,-1,0,0.0,1
53,4.0,1,2.0,1,314,2,1,0.0,28,5,184,2,-1,0,0.0,1
57,0.0,1,0.0,1,106,1,1,0.0,12,5,836,4,-1,0,0.0,1
29,6.0,0,2.0,1,405,2,1,1.0,15,5,84,1,345,1,2.0,1
41,1.0,1,3.0,1,0,1,2,0.0,16,5,330,4,-1,0,0.0,1
41,1.0,1,3.0,1,615,2,1,0.0,29,5,37,1,-1,0,0.0,1
52,4.0,0,0.0,1,1785,1,1,1.0,3,2,168,2,-1,0,0.0,1
32,6.0,1,2.0,1,305,2,1,0.0,30,5,200,3,-1,0,0.0,1
37,4.0,2,2.0,1,638,2,1,1.0,8,5,326,1,326,2,3.0,1
37,7.0,1,2.0,1,3,2,1,1.0,29,7,88,6,-1,0,0.0,1
25,11.0,0,3.0,1,938,2,1,1.0,14,5,36,1,352,1,2.0,1
54,1.0,1,0.0,1,831,2,2,2.0,2,7,139,1,125,2,2.0,1
35,6.0,1,2.0,1,4698,2,1,0.0,16,6,359,1,-1,0,0.0,1
37,1.0,0,3.0,1,337,2,1,0.0,26,5,777,5,-1,0,0.0,1
40,6.0,1,1.0,1,189,2,1,0.0,27,5,160,2,-1,0,0.0,1
43,2.0,0,2.0,2,685,2,1,1.0,31,7,94,2,-1,0,0.0,1
52,6.0,1,3.0,1,17,1,1,1.0,21,8,97,4,-1,0,0.0,1
50,1.0,1,3.0,1,29,2,1,1.0,7,5,83,4,266,20,2.0,1
31,2.0,0,3.0,1,614,1,1,1.0,11,8,72,4,-1,0,0.0,1
48,4.0,1,2.0,1,1513,1,2,1.0,17,7,1171,1,-1,0,0.0,1
41,10.0,0,1.0,1,21,1,1,0.0,6,6,264,1,-1,0,0.0,1
61,1.0,1,2.0,1,1471,1,1,1.0,12,8,331,2,-1,0,0.0,1
59,10.0,1,1.0,1,-187,2,1,2.0,21,7,118,7,-1,0,0.0,1
35,2.0,0,0.0,1,726,2,1,1.0,5,5,163,1,-1,0,0.0,1
49,2.0,1,3.0,1,80,1,1,1.0,17,7,123,1,-1,0,0.0,1
37,7.0,0,2.0,1,342,2,1,1.0,4,2,127,1,273,1,1.0,1
55,10.0,1,1.0,1,0,1,1,1.0,13,8,139,2,-1,0,0.0,1
51,8.0,0,3.0,1,0,2,1,1.0,11,7,139,2,-1,0,0.0,1
51,7.0,1,2.0,1,53,2,1,0.0,26,5,140,2,-1,0,0.0,1
55,4.0,1,1.0,1,283,1,2,1.0,9,7,115,1,-1,0,0.0,1
35,7.0,2,2.0,1,-504,1,1,1.0,10,7,228,1,-1,0,0.0,1
49,2.0,1,2.0,1,1712,2,1,1.0,30,7,155,3,-1,0,0.0,1
46,6.0,1,2.0,1,0,2,1,1.0,5,3,135,1,-1,0,0.0,1
25,6.0,0,3.0,1,407,2,1,0.0,3,6,579,1,-1,0,0.0,1
32,2.0,0,3.0,1,948,2,1,1.0,6,4,223,2,-1,0,0.0,1
33,4.0,1,2.0,1,1219,2,1,1.0,18,5,51,3,367,4,2.0,1
78,5.0,2,2.0,1,631,1,1,2.0,11,8,95,1,-1,0,0.0,1
39,10.0,1,2.0,1,42,2,1,2.0,25,7,120,1,-1,0,0.0,1
32,7.0,2,3.0,1,376,2,1,0.0,20,5,102,2,-1,0,0.0,1
55,4.0,1,2.0,1,1261,1,1,0.0,19,5,166,1,-1,0,0.0,1
37,1.0,1,3.0,1,115,1,1,1.0,19,8,78,2,-1,0,0.0,1
48,4.0,1,2.0,1,48,2,2,0.0,29,5,144,1,-1,0,0.0,1
33,1.0,1,3.0,1,876,1,1,0.0,20,5,1287,2,-1,0,0.0,1
27,4.0,0,2.0,1,-247,1,2,1.0,22,7,264,1,-1,0,0.0,1
57,5.0,2,3.0,1,3875,1,1,1.0,19,11,130,2,-1,0,0.0,1
35,6.0,1,2.0,1,1,2,2,1.0,5,5,58,1,-1,0,0.0,1
49,4.0,1,2.0,1,1039,2,1,1.0,14,5,156,2,178,1,1.0,1
28,2.0,0,2.0,1,113,1,1,1.0,30,4,108,1,-1,0,0.0,1
32,1.0,0,3.0,1,202,1,1,1.0,4,5,16,5,-1,0,0.0,1
35,2.0,0,2.0,1,433,2,1,0.0,8,5,163,2,-1,0,0.0,1
45,4.0,1,2.0,1,1577,2,1,1.0,17,4,188,1,-1,0,0.0,1
39,1.0,1,3.0,1,1373,1,1,1.0,19,8,386,2,-1,0,0.0,1
41,3.0,1,1.0,1,759,2,1,0.0,4,6,79,10,-1,0,0.0,1
41,1.0,1,0.0,1,2457,2,1,0.0,9,5,285,1,-1,0,0.0,1
33,4.0,1,2.0,1,202,2,1,1.0,17,4,377,1,-1,0,0.0,1
37,2.0,1,2.0,1,5115,2,1,0.0,30,5,45,4,-1,0,0.0,1
38,4.0,1,2.0,1,35,2,1,0.0,28,5,130,2,-1,0,0.0,1
46,6.0,0,2.0,1,751,2,1,0.0,13,5,104,2,-1,0,0.0,1
21,11.0,0,0.0,1,330,1,1,1.0,19,4,232,3,364,2,1.0,1
35,4.0,0,1.0,1,85,1,1,1.0,15,5,213,1,364,1,1.0,1
32,7.0,1,2.0,1,252,2,2,1.0,25,7,148,4,-1,0,0.0,1
58,4.0,1,1.0,1,494,1,1,1.0,14,8,171,10,-1,0,0.0,1
50,6.0,1,2.0,1,-1415,1,1,1.0,19,8,358,2,-1,0,0.0,1
42,2.0,1,2.0,1,6250,1,1,0.0,9,6,107,3,-1,0,0.0,1
61,10.0,1,1.0,1,175,1,1,2.0,3,12,237,1,-1,0,0.0,1
61,5.0,1,2.0,1,938,1,1,1.0,15,10,212,2,92,5,3.0,1
40,4.0,1,2.0,1,1074,2,1,1.0,9,4,90,2,-1,0,0.0,1
52,4.0,1,1.0,1,990,1,1,1.0,21,8,96,2,-1,0,0.0,1
40,2.0,1,2.0,1,1159,1,1,2.0,21,10,19,1,-1,0,0.0,1
49,2.0,1,2.0,1,626,2,1,1.0,25,8,90,4,-1,0,0.0,1
45,6.0,1,2.0,1,72,2,2,1.0,15,5,262,2,352,2,1.0,1
55,1.0,1,3.0,1,4649,2,1,1.0,19,11,277,4,-1,0,0.0,1
39,1.0,1,3.0,1,15,2,2,1.0,21,11,90,2,-1,0,0.0,1
55,1.0,1,3.0,1,23189,2,1,0.0,14,5,77,1,-1,0,0.0,1
37,6.0,0,2.0,1,22,2,1,1.0,7,5,28,2,289,5,1.0,1
35,7.0,1,3.0,1,4655,1,1,1.0,9,11,111,2,-1,0,0.0,1
31,2.0,1,2.0,1,2363,2,1,0.0,13,5,247,1,-1,0,0.0,1
39,1.0,1,3.0,1,0,1,1,1.0,22,8,714,6,-1,0,0.0,1
37,4.0,1,1.0,1,223,2,1,1.0,7,5,569,1,297,3,1.0,1
30,1.0,0,3.0,1,19796,1,1,1.0,20,11,41,1,-1,0,0.0,1
38,9.0,1,1.0,1,1147,2,2,0.0,8,5,249,5,-1,0,0.0,1
44,7.0,2,2.0,1,608,2,2,0.0,18,6,19,30,-1,0,0.0,1
30,4.0,1,2.0,1,1177,1,2,1.0,8,7,220,2,-1,0,0.0,1
54,1.0,0,3.0,1,0,2,1,0.0,3,6,68,1,-1,0,0.0,1
34,6.0,0,2.0,1,1880,2,1,0.0,23,5,297,1,-1,0,0.0,1
48,1.0,1,3.0,1,1167,2,2,1.0,26,1,122,4,50,4,2.0,1
29,1.0,1,3.0,1,2417,2,1,1.0,7,5,126,2,-1,0,0.0,1
49,7.0,0,2.0,1,178,2,2,1.0,29,1,197,1,-1,0,0.0,1
36,2.0,0,2.0,1,0,1,1,1.0,28,8,8,13,-1,0,0.0,1
46,4.0,1,1.0,1,3969,1,1,2.0,7,7,46,5,-1,0,0.0,1
36,2.0,1,0.0,1,756,1,1,1.0,11,7,396,3,-1,0,0.0,1
28,6.0,0,2.0,1,207,2,1,1.0,13,5,329,1,-1,0,0.0,1
65,1.0,1,3.0,1,1097,1,1,1.0,12,1,131,1,196,1,2.0,1
59,5.0,1,2.0,1,1980,1,1,1.0,11,8,185,2,-1,0,0.0,1
52,4.0,1,2.0,1,5275,1,2,1.0,22,7,1029,3,-1,0,0.0,1
42,3.0,1,3.0,1,287,2,2,0.0,30,5,83,2,-1,0,0.0,1
44,4.0,1,2.0,1,2523,2,1,0.0,29,5,1236,2,-1,0,0.0,1
47,3.0,2,3.0,1,0,1,1,0.0,5,6,124,1,-1,0,0.0,1
55,9.0,0,1.0,1,10183,1,1,0.0,19,6,106,1,-1,0,0.0,1
35,9.0,0,3.0,1,4959,1,1,1.0,29,1,91,2,-1,0,0.0,1
49,4.0,2,1.0,1,15,2,1,0.0,27,5,550,7,-1,0,0.0,1
49,4.0,1,1.0,1,762,2,1,1.0,7,5,373,2,360,4,1.0,1
32,2.0,1,3.0,1,-252,2,1,1.0,29,7,52,4,-1,0,0.0,1
43,4.0,1,1.0,1,575,1,1,1.0,2,2,237,1,-1,0,0.0,1
39,2.0,1,0.0,1,0,2,1,1.0,12,5,106,3,-1,0,0.0,1
38,4.0,2,1.0,1,0,1,1,0.0,12,6,49,2,-1,0,0.0,1
60,2.0,2,3.0,1,-317,2,1,0.0,27,5,498,1,-1,0,0.0,1
36,4.0,1,2.0,1,-870,2,1,0.0,26,5,102,2,-1,0,0.0,1
35,2.0,2,2.0,1,103,2,1,1.0,21,7,304,1,-1,0,0.0,1
49,3.0,1,1.0,1,137,2,1,1.0,14,5,384,7,-1,0,0.0,1
61,5.0,2,2.0,1,0,1,1,1.0,5,5,272,3,-1,0,0.0,1
33,1.0,0,3.0,1,20794,1,1,1.0,20,8,226,5,-1,0,0.0,1
31,8.0,1,3.0,1,229,1,1,1.0,29,1,184,1,-1,0,0.0,1
44,4.0,1,2.0,1,1786,2,1,0.0,15,5,452,2,-1,0,0.0,1
23,7.0,1,2.0,1,0,2,2,0.0,26,5,90,5,-1,0,0.0,1
39,4.0,1,2.0,1,1969,1,1,1.0,21,11,63,2,-1,0,0.0,1
38,1.0,1,3.0,1,246,2,1,0.0,23,7,717,8,-1,0,0.0,1
50,4.0,1,2.0,1,1293,1,2,1.0,8,7,82,1,-1,0,0.0,1
34,4.0,0,2.0,1,-108,2,1,0.0,28,5,290,1,-1,0,0.0,1
51,4.0,2,2.0,1,203,2,1,1.0,8,5,134,1,170,5,1.0,1
28,4.0,1,2.0,1,0,2,2,0.0,3,6,210,1,-1,0,0.0,1
27,6.0,0,2.0,1,3629,1,1,1.0,16,6,66,1,-1,0,0.0,1
35,11.0,0,0.0,1,298,2,1,0.0,5,5,611,2,-1,0,0.0,1
60,2.0,1,2.0,1,851,1,2,1.0,18,7,112,2,-1,0,0.0,1
44,4.0,0,1.0,1,-24,1,1,2.0,7,7,564,1,-1,0,0.0,1
27,1.0,0,3.0,1,450,2,1,0.0,3,6,49,1,-1,0,0.0,1
33,2.0,0,2.0,1,338,2,1,1.0,29,7,105,4,-1,0,0.0,1
36,2.0,0,2.0,1,2151,2,1,1.0,13,5,134,1,370,1,1.0,1
27,6.0,0,2.0,1,276,2,1,0.0,19,5,311,2,-1,0,0.0,1
59,5.0,1,2.0,1,2467,1,1,1.0,20,11,972,2,-1,0,0.0,1
29,7.0,1,2.0,1,0,2,2,1.0,20,4,204,3,-1,0,0.0,1
33,1.0,1,3.0,1,0,1,1,1.0,27,8,181,4,-1,0,0.0,1
46,1.0,0,3.0,1,655,1,2,0.0,4,7,68,1,-1,0,0.0,1
37,7.0,0,2.0,1,105,1,2,0.0,17,6,260,4,-1,0,0.0,1
44,7.0,1,2.0,1,5780,2,1,1.0,1,4,525,2,-1,0,0.0,1
35,4.0,1,2.0,1,260,2,1,2.0,13,5,155,6,-1,0,0.0,1
59,5.0,2,2.0,1,208,1,2,1.0,28,1,503,2,-1,0,0.0,1
37,7.0,1,1.0,2,-483,2,2,1.0,6,5,222,2,168,3,1.0,1
42,3.0,1,3.0,1,233,1,1,1.0,5,2,446,1,-1,0,0.0,1
34,10.0,1,1.0,1,326,1,1,1.0,8,8,17,7,-1,0,0.0,1
42,1.0,2,2.0,1,830,2,1,0.0,19,5,112,1,-1,0,0.0,1
47,7.0,1,2.0,1,459,1,1,1.0,19,8,599,3,-1,0,0.0,1
42,7.0,1,2.0,1,3236,1,1,0.0,18,6,521,11,-1,0,0.0,1
49,6.0,1,2.0,1,284,2,1,1.0,6,8,131,3,-1,0,0.0,1
30,4.0,1,2.0,1,554,2,1,1.0,29,1,100,1,-1,0,0.0,1
30,1.0,0,2.0,1,460,2,1,1.0,18,11,86,1,-1,0,0.0,1
41,4.0,1,2.0,1,1020,2,1,0.0,29,5,276,1,-1,0,0.0,1
39,4.0,0,1.0,1,446,2,1,0.0,12,5,183,1,-1,0,0.0,1
31,1.0,0,3.0,1,358,2,1,1.0,30,1,68,3,256,51,1.0,1
27,2.0,0,2.0,1,-437,1,1,1.0,4,2,352,1,216,2,2.0,1
50,6.0,1,2.0,1,159,2,1,0.0,7,5,216,2,-1,0,0.0,1
38,2.0,0,2.0,1,4723,2,1,1.0,13,8,187,2,-1,0,0.0,1
36,7.0,2,3.0,1,162,2,1,1.0,18,5,69,1,367,6,2.0,1
28,6.0,1,2.0,1,642,2,1,1.0,3,2,481,2,-1,0,0.0,1
29,1.0,0,3.0,1,2344,2,1,1.0,9,3,265,2,-1,0,0.0,1
30,1.0,0,3.0,1,78,2,1,0.0,15,5,73,2,-1,0,0.0,1
50,9.0,1,2.0,1,306,2,1,0.0,4,6,117,1,-1,0,0.0,1
34,4.0,1,2.0,1,360,2,1,2.0,19,11,46,1,182,2,1.0,1
29,2.0,1,2.0,1,132,2,2,1.0,30,4,88,1,-1,0,0.0,1
42,10.0,1,1.0,1,2328,1,1,1.0,20,8,133,2,-1,0,0.0,1
26,1.0,0,3.0,1,1,1,1,0.0,21,9,6,1,-1,0,0.0,1
57,9.0,1,1.0,1,3367,1,1,2.0,21,11,126,1,-1,0,0.0,1
53,2.0,1,2.0,1,1357,1,1,1.0,28,1,146,1,-1,0,0.0,1
34,7.0,1,2.0,1,1182,2,1,0.0,28,5,124,1,-1,0,0.0,1
50,6.0,1,2.0,1,512,2,2,1.0,17,4,77,3,338,3,1.0,1
30,2.0,0,2.0,1,102,2,1,0.0,7,5,614,2,-1,0,0.0,1
37,7.0,1,2.0,1,50,2,1,0.0,8,5,352,3,-1,0,0.0,1
31,2.0,0,2.0,1,106,2,1,1.0,8,5,94,1,-1,0,0.0,1
51,5.0,2,1.0,1,43,1,1,1.0,24,7,212,2,-1,0,0.0,1
42,6.0,1,2.0,1,214,2,1,0.0,28,5,21,24,-1,0,0.0,1
30,4.0,1,2.0,1,0,1,1,0.0,19,5,159,3,-1,0,0.0,1
39,6.0,1,0.0,1,378,1,1,0.0,20,6,17,5,-1,0,0.0,1
37,6.0,1,2.0,1,121,1,1,1.0,22,7,22,6,-1,0,0.0,1
27,2.0,1,3.0,1,10451,2,1,1.0,2,2,45,1,-1,0,0.0,1
32,4.0,1,2.0,1,14,2,1,0.0,2,6,171,1,-1,0,0.0,1
58,0.0,1,0.0,1,219,1,1,0.0,18,6,55,1,-1,0,0.0,1
32,1.0,1,1.0,1,142,2,1,0.0,12,5,101,1,-1,0,0.0,1
25,1.0,0,0.0,1,17,2,1,0.0,30,5,65,2,-1,0,0.0,1
49,4.0,1,2.0,1,3309,2,1,1.0,15,5,349,2,-1,0,0.0,1
34,2.0,0,3.0,1,332,1,1,1.0,18,8,75,7,-1,0,0.0,1
45,2.0,1,2.0,1,3007,1,1,0.0,11,6,442,1,-1,0,0.0,1
34,4.0,1,2.0,1,123,2,1,1.0,8,7,218,3,-1,0,0.0,1
60,5.0,1,0.0,1,878,1,1,1.0,13,8,106,2,-1,0,0.0,1
30,1.0,0,3.0,1,67,1,1,1.0,12,8,578,4,-1,0,0.0,1
29,7.0,2,2.0,1,590,2,1,0.0,30,5,76,2,-1,0,0.0,1
37,2.0,0,2.0,1,3,2,1,1.0,8,8,90,5,-1,0,0.0,1
40,6.0,1,0.0,1,9110,2,1,1.0,12,5,234,6,174,3,1.0,1
33,2.0,1,3.0,1,148,1,1,1.0,27,8,15,20,-1,0,0.0,1
44,7.0,2,2.0,1,496,2,2,0.0,29,5,54,15,-1,0,0.0,1
56,9.0,1,2.0,1,660,2,1,0.0,6,6,72,3,-1,0,0.0,1
34,4.0,1,2.0,1,286,2,1,0.0,9,5,134,2,-1,0,0.0,1
43,7.0,1,2.0,1,94,2,2,2.0,5,11,68,1,-1,0,0.0,1
56,7.0,2,3.0,1,2272,2,1,0.0,9,5,263,5,-1,0,0.0,1
39,6.0,2,2.0,1,-349,2,1,0.0,5,5,611,2,-1,0,0.0,1
30,1.0,1,3.0,1,32,2,1,0.0,6,5,122,3,-1,0,0.0,1
56,5.0,2,2.0,1,212,1,2,2.0,17,7,27,1,-1,0,0.0,1
26,2.0,0,2.0,1,0,1,1,1.0,8,7,362,2,-1,0,0.0,1
38,6.0,1,2.0,1,326,2,1,1.0,17,4,69,2,-1,0,0.0,1
30,2.0,0,2.0,1,1395,2,1,1.0,15,5,199,2,354,1,1.0,1
44,2.0,0,2.0,1,27,1,1,0.0,1,7,723,2,-1,0,0.0,1
32,8.0,1,2.0,1,610,2,1,0.0,28,5,75,6,-1,0,0.0,1
37,6.0,1,3.0,1,0,2,1,1.0,21,7,115,1,-1,0,0.0,1
34,0.0,1,2.0,1,1434,1,1,1.0,21,11,50,2,-1,0,0.0,1
48,7.0,1,2.0,1,125,1,1,1.0,14,8,89,7,-1,0,0.0,1
27,4.0,1,1.0,1,202,1,2,1.0,22,7,41,1,-1,0,0.0,1
52,4.0,1,2.0,1,3622,2,2,0.0,23,5,40,7,-1,0,0.0,1
66,5.0,1,2.0,1,0,1,1,1.0,8,10,189,1,-1,0,0.0,1
28,9.0,1,2.0,1,858,2,1,0.0,21,5,371,1,-1,0,0.0,1
25,4.0,0,0.0,1,431,2,1,1.0,16,4,493,1,317,12,1.0,1
35,1.0,0,3.0,1,1379,1,1,1.0,20,11,370,1,-1,0,0.0,1
27,7.0,0,3.0,1,536,2,1,1.0,11,5,105,3,-1,0,0.0,1
32,1.0,0,2.0,1,416,2,1,1.0,18,11,268,2,-1,0,0.0,1
31,6.0,0,2.0,1,0,2,1,1.0,16,7,1056,2,-1,0,0.0,1
29,3.0,1,2.0,1,291,2,1,0.0,2,6,205,3,-1,0,0.0,1
52,2.0,1,0.0,1,370,2,1,1.0,15,7,101,2,-1,0,0.0,1
38,6.0,1,2.0,1,384,1,1,1.0,3,2,387,1,-1,0,0.0,1
33,1.0,0,2.0,1,15,1,1,1.0,22,8,199,1,-1,0,0.0,1
50,6.0,1,2.0,1,100,2,1,0.0,18,6,23,1,-1,0,0.0,1
31,1.0,0,3.0,1,-208,2,2,1.0,20,11,251,4,-1,0,0.0,1
33,7.0,0,2.0,1,1646,2,1,2.0,7,5,317,2,-1,0,0.0,1
27,2.0,1,2.0,1,241,1,2,0.0,26,2,889,1,-1,0,0.0,1
39,4.0,1,1.0,1,-186,1,2,0.0,18,6,320,3,-1,0,0.0,1
29,11.0,0,3.0,1,3054,1,1,1.0,2,11,204,1,186,7,3.0,1
51,1.0,0,3.0,1,8265,2,1,1.0,21,11,168,3,-1,0,0.0,1
30,2.0,0,2.0,1,-208,2,2,0.0,13,5,108,1,-1,0,0.0,1
28,8.0,1,2.0,1,-228,2,2,1.0,7,7,164,3,-1,0,0.0,1
57,2.0,1,2.0,1,0,2,2,0.0,30,5,200,2,-1,0,0.0,1
46,2.0,1,2.0,1,250,1,1,1.0,6,8,84,2,-1,0,0.0,1
54,8.0,1,2.0,1,9,2,1,1.0,22,7,113,2,-1,0,0.0,1
48,9.0,1,2.0,1,1811,2,1,2.0,31,7,135,3,-1,0,0.0,1
39,1.0,1,3.0,1,5060,2,1,1.0,20,8,157,4,-1,0,0.0,1
30,2.0,0,2.0,1,800,1,1,2.0,28,1,60,2,-1,0,0.0,1
56,1.0,1,3.0,1,586,1,1,2.0,10,7,123,1,-1,0,0.0,1
55,5.0,1,2.0,1,273,1,1,1.0,26,8,417,2,-1,0,0.0,1
46,4.0,1,1.0,1,2749,2,1,1.0,17,11,332,1,-1,0,0.0,1
25,2.0,2,3.0,1,174,1,2,0.0,27,5,350,4,-1,0,0.0,1
36,2.0,0,2.0,1,317,2,1,1.0,30,1,198,2,266,2,1.0,1
50,4.0,1,3.0,1,267,2,1,1.0,13,5,187,3,-1,0,0.0,1
32,1.0,1,3.0,1,553,2,1,1.0,22,7,72,1,-1,0,0.0,1
42,9.0,1,2.0,1,1990,2,2,0.0,19,5,13,1,-1,0,0.0,1
31,3.0,0,3.0,1,247,2,2,0.0,2,6,273,1,-1,0,0.0,1
57,1.0,1,1.0,1,595,1,1,0.0,9,6,188,2,-1,0,0.0,1
33,3.0,1,3.0,1,595,1,1,1.0,7,8,22,2,-1,0,0.0,1
42,8.0,1,2.0,1,357,1,1,1.0,22,8,94,4,-1,0,0.0,1
42,8.0,1,3.0,1,-266,1,2,0.0,25,6,322,1,-1,0,0.0,1
32,3.0,1,2.0,1,1328,2,1,0.0,6,6,80,5,-1,0,0.0,1
29,1.0,0,3.0,1,144,2,1,0.0,2,6,105,3,-1,0,0.0,1
29,4.0,1,2.0,1,912,2,1,1.0,13,5,785,1,-1,0,0.0,1
27,4.0,0,1.0,1,3955,2,1,0.0,28,5,205,3,-1,0,0.0,1
35,4.0,0,1.0,1,109,2,1,0.0,7,5,83,2,-1,0,0.0,1
53,6.0,1,2.0,1,257,1,1,1.0,5,8,222,1,-1,0,0.0,1
39,1.0,1,2.0,1,1072,2,1,0.0,27,5,1168,2,-1,0,0.0,1
33,6.0,2,2.0,1,479,2,1,0.0,27,5,74,5,-1,0,0.0,1
41,1.0,1,3.0,1,9935,1,1,2.0,21,11,49,1,-1,0,0.0,1
45,6.0,0,2.0,1,-342,1,2,0.0,30,6,158,1,-1,0,0.0,1
31,7.0,1,3.0,2,-90,1,2,0.0,1,7,173,1,-1,0,0.0,1
39,6.0,0,2.0,1,163,2,1,1.0,30,1,107,2,-1,0,0.0,1
31,1.0,0,3.0,1,725,2,1,1.0,27,4,345,1,452,1,2.0,1
31,4.0,0,2.0,1,19,2,1,0.0,19,5,178,5,-1,0,0.0,1
51,1.0,1,3.0,1,333,1,2,1.0,17,7,234,1,-1,0,0.0,1
39,4.0,1,1.0,1,12848,2,1,0.0,5,6,337,2,-1,0,0.0,1
34,7.0,1,2.0,1,244,1,1,1.0,4,2,696,2,-1,0,0.0,1
34,1.0,1,3.0,1,6203,1,1,2.0,21,11,34,2,-1,0,0.0,1
45,4.0,1,2.0,1,827,2,1,0.0,15,5,319,5,-1,0,0.0,1
33,6.0,2,2.0,1,-331,2,2,1.0,11,5,186,2,350,3,1.0,1
38,8.0,1,3.0,1,526,1,1,1.0,27,8,86,11,-1,0,0.0,1
28,9.0,1,2.0,1,655,2,1,0.0,4,6,606,2,-1,0,0.0,1
44,2.0,1,2.0,1,1127,2,1,1.0,19,8,82,8,-1,0,0.0,1
43,1.0,1,2.0,1,445,1,1,1.0,22,8,108,18,-1,0,0.0,1
38,6.0,1,3.0,1,669,2,2,1.0,31,7,129,2,-1,0,0.0,1
28,8.0,1,3.0,1,232,2,2,1.0,20,4,219,1,-1,0,0.0,1
54,6.0,1,2.0,1,222,2,1,0.0,9,5,45,2,-1,0,0.0,1
39,10.0,1,3.0,1,4,2,2,0.0,19,6,185,1,-1,0,0.0,1
34,2.0,1,3.0,1,178,2,1,1.0,18,11,85,1,-1,0,0.0,1
52,6.0,1,2.0,1,82,2,2,2.0,15,7,1142,4,-1,0,0.0,1
28,4.0,1,2.0,1,1238,2,1,0.0,14,5,246,1,-1,0,0.0,1
46,4.0,2,2.0,1,1480,2,1,0.0,15,5,257,1,-1,0,0.0,1
57,3.0,1,2.0,1,1037,2,2,0.0,15,5,112,1,-1,0,0.0,1
55,4.0,1,1.0,1,835,2,1,0.0,16,6,40,18,-1,0,0.0,1
57,7.0,0,2.0,1,1430,2,1,0.0,3,6,666,5,-1,0,0.0,1
29,6.0,1,2.0,1,-526,2,1,0.0,28,5,314,2,-1,0,0.0,1
60,5.0,1,0.0,1,2150,2,2,1.0,9,7,119,1,-1,0,0.0,1
76,5.0,1,2.0,1,2302,1,1,2.0,10,11,345,2,-1,0,0.0,1
